SeniorCitizen,Tenure,MonthlyCharges,Churn,TotalCharges,Gender_Male,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,46,119.8,0,5510.8,True,True,False,False,False,True
1,56,33.87,0,1896.72,False,True,False,True,False,False
1,57,39.13,0,2230.41,False,False,True,False,False,False
0,51,35.55,0,1813.05,False,False,True,False,False,True
1,54,78.91,0,4261.14,False,False,False,False,True,False
0,28,33.53,0,938.84,False,False,True,False,False,True
1,19,85.6,0,1626.4,True,False,True,True,False,False
0,27,100.38,0,2710.26,False,True,False,False,False,False
1,48,63.28,1,3037.44,True,False,False,True,False,False
0,19,76.07,0,1445.33,False,True,False,True,False,False
1,51,111.27,1,5674.77,True,True,False,False,True,False
0,7,76.96,0,538.72,True,False,True,False,False,False
0,29,40.86,0,1184.94,False,False,True,False,False,False
1,43,54.32,0,2335.76,False,False,False,False,True,False
1,69,72.98,0,5035.62,False,False,True,False,False,False
0,58,35.49,0,2058.42,True,True,False,False,False,True
0,8,81.25,1,650.0,False,False,True,True,False,False
0,42,119.92,0,5036.64,True,False,False,False,True,False
0,42,85.25,0,3580.5,True,False,False,False,True,False
1,13,57.24,0,744.12,True,True,False,True,False,False
0,26,53.17,0,1382.42,False,True,False,False,True,False
0,18,113.16,0,2036.88,False,False,True,False,False,False
0,42,107.15,1,4500.3,True,False,False,False,False,False
1,51,67.24,0,3429.24,True,True,False,True,False,False
0,16,55.34,0,885.44,False,False,True,False,True,False
1,3,91.05,0,273.15,True,False,True,False,False,True
1,45,51.45,1,2315.25,False,False,True,True,False,False
1,22,31.94,0,702.68,True,True,False,False,False,False
1,23,51.02,0,1173.46,False,True,False,False,False,False
1,59,63.43,0,3742.37,True,False,True,False,False,False
1,62,45.54,0,2823.48,False,False,True,False,False,True
1,68,41.68,1,2834.24,True,True,False,False,False,False
0,54,20.61,0,1112.94,False,False,False,True,False,False
0,57,83.08,0,4735.56,False,False,True,True,False,False
1,23,81.44,0,1873.12,True,False,False,True,False,False
0,60,38.8,0,2328.0,True,False,False,False,False,False
0,55,114.37,0,6290.35,False,True,False,False,False,True
1,63,60.96,1,3840.48,True,True,False,False,False,True
0,56,22.55,0,1262.8,False,False,False,False,False,False
1,55,41.98,0,2308.9,True,True,False,False,True,False
0,25,89.21,1,2230.25,False,False,False,False,True,False
1,26,40.16,0,1044.16,False,False,False,True,False,False
1,49,25.39,0,1244.11,False,True,False,False,False,True
0,63,81.77,1,5151.51,False,True,False,False,False,False
0,45,71.84,0,3232.8,False,False,True,False,False,True
1,39,96.13,1,3749.07,False,True,False,False,False,True
1,65,97.26,0,6321.9,True,False,True,False,True,False
1,69,115.99,0,8003.31,True,True,False,False,False,True
0,56,25.7,0,1439.2,True,True,False,False,False,True
0,9,23.9,0,215.1,False,True,False,False,False,False
0,70,118.72,0,8310.4,False,True,False,False,False,False
0,28,84.48,0,2365.44,False,False,False,False,False,True
1,45,91.54,1,4119.3,False,True,False,False,False,True
1,26,29.65,1,770.9,True,False,False,False,False,False
1,28,26.98,0,755.44,True,True,False,False,True,False
1,40,36.03,0,1441.2,False,True,False,False,False,False
0,15,62.72,0,940.8,True,False,False,False,False,False
1,6,31.02,0,186.12,True,True,False,False,False,False
1,27,64.63,1,1745.01,False,False,True,False,False,False
0,38,76.15,0,2893.7,True,False,True,False,False,False
0,68,20.03,0,1362.04,False,True,False,False,True,False
1,64,31.42,0,2010.88,True,False,True,True,False,False
0,30,57.52,0,1725.6,False,False,True,False,False,False
1,3,25.33,0,75.99,False,False,True,False,False,False
0,62,33.35,0,2067.7,False,False,True,False,True,False
0,12,43.18,0,518.16,False,False,False,True,False,False
1,30,62.96,0,1888.8,True,False,False,False,False,True
0,38,91.48,0,3476.24,False,False,False,False,True,False
1,60,33.27,1,1996.2,False,False,True,False,False,False
0,38,93.8,0,3564.4,False,False,True,False,False,True
0,15,105.51,0,1582.65,True,False,False,False,True,False
0,18,85.15,0,1532.7,False,False,True,False,False,True
0,52,24.37,0,1267.24,True,False,False,False,True,False
0,29,64.07,1,1858.03,False,False,False,False,True,False
1,60,86.01,1,5160.6,True,False,False,False,False,True
0,21,117.85,1,2474.85,True,False,True,True,False,False
1,17,115.18,1,1958.06,False,False,False,False,False,True
0,18,59.57,1,1072.26,True,True,False,False,False,True
1,57,81.59,0,4650.63,False,False,False,True,False,False
0,37,109.08,0,4035.96,False,False,False,False,False,True
1,60,103.1,0,6186.0,False,True,False,True,False,False
1,38,67.94,1,2581.72,True,False,True,True,False,False
0,12,46.12,0,553.44,True,False,False,True,False,False
0,1,33.71,0,33.71,False,True,False,False,False,False
0,58,68.8,1,3990.4,False,False,True,False,True,False
1,3,92.28,0,276.84,True,True,False,False,False,False
1,63,116.98,0,7369.74,False,False,False,False,True,False
0,21,106.18,1,2229.78,False,True,False,False,False,False
0,23,40.42,1,929.66,False,False,True,True,False,False
1,9,91.98,1,827.82,True,False,False,False,False,False
1,55,48.91,1,2690.05,True,True,False,False,True,False
0,19,88.35,0,1678.65,True,False,True,False,False,False
1,62,86.58,0,5367.96,False,False,True,False,False,True
0,39,47.24,0,1842.36,False,False,False,False,False,True
0,27,43.44,1,1172.88,False,False,False,True,False,False
0,46,30.39,0,1397.94,True,False,False,False,False,False
1,34,25.05,0,851.7,False,False,False,False,False,False
1,33,105.85,0,3493.05,False,True,False,False,True,False
1,50,24.98,0,1249.0,False,False,True,False,True,False
1,20,28.87,0,577.4,False,False,False,False,False,False
0,40,43.89,1,1755.6,True,False,False,False,True,False
1,58,108.77,0,6308.66,True,False,False,False,False,True
0,31,53.29,0,1651.99,False,True,False,False,False,True
0,38,39.18,0,1488.84,True,False,True,True,False,False
0,45,91.56,0,4120.2,True,False,True,False,False,True
1,41,51.91,0,2128.31,False,False,False,False,True,False
0,9,53.34,0,480.06,False,False,True,False,True,False
0,9,93.9,1,845.1,True,True,False,False,True,False
1,63,45.17,1,2845.71,False,False,True,False,True,False
0,22,109.68,1,2412.96,True,False,False,False,False,False
1,16,76.14,0,1218.24,False,False,True,False,False,False
1,32,73.78,1,2360.96,True,True,False,False,False,False
1,66,46.48,1,3067.68,False,True,False,False,False,False
0,14,103.51,1,1449.14,True,False,True,False,False,True
1,38,77.27,0,2936.26,True,False,True,False,True,False
1,8,35.55,0,284.4,True,False,False,False,False,True
1,21,40.63,0,853.23,False,False,False,False,True,False
1,56,66.83,1,3742.48,True,False,False,False,False,False
0,46,97.96,0,4506.16,True,False,True,False,False,True
1,43,113.93,0,4898.99,False,True,False,False,True,False
0,46,86.35,0,3972.1,False,True,False,False,False,False
1,48,70.61,1,3389.28,True,False,True,True,False,False
0,70,45.07,1,3154.9,True,True,False,False,True,False
1,31,87.29,0,2705.99,False,True,False,True,False,False
0,33,118.22,1,3901.26,False,False,True,False,True,False
1,44,67.62,0,2975.28,False,True,False,False,False,False
0,71,36.21,0,2570.91,False,False,True,False,False,True
0,8,30.33,1,242.64,False,False,False,False,True,False
0,2,46.93,1,93.86,True,True,False,True,False,False
1,17,76.94,0,1307.98,False,False,True,False,False,False
0,52,114.68,0,5963.36,True,True,False,False,True,False
0,45,49.92,0,2246.4,True,True,False,True,False,False
0,37,50.54,0,1869.98,True,False,False,False,True,False
0,42,68.12,0,2861.04,False,False,True,True,False,False
1,44,111.85,0,4921.4,True,False,False,False,True,False
0,38,61.91,1,2352.58,True,True,False,False,False,True
0,6,42.32,0,253.92,False,True,False,False,False,True
0,68,36.31,0,2469.08,True,True,False,False,False,True
1,51,65.7,0,3350.7,True,False,True,False,False,True
0,35,100.07,1,3502.45,False,False,False,False,False,False
0,58,49.14,0,2850.12,True,False,True,False,False,True
0,57,71.25,0,4061.25,True,True,False,False,True,False
0,6,80.3,0,481.8,True,False,False,False,False,False
1,13,65.05,0,845.65,False,True,False,False,True,False
0,59,39.17,0,2311.03,False,False,False,True,False,False
0,30,112.17,0,3365.1,False,False,True,False,False,True
1,2,76.54,0,153.08,True,False,True,False,True,False
1,58,92.91,0,5388.78,True,False,True,False,True,False
1,36,83.6,0,3009.6,False,False,True,False,True,False
0,45,119.8,1,5391.0,True,False,True,True,False,False
1,9,65.63,1,590.67,True,False,False,True,False,False
0,65,62.5,0,4062.5,False,False,False,True,False,False
1,50,56.01,0,2800.5,False,True,False,False,True,False
0,32,56.16,0,1797.12,True,False,False,True,False,False
1,43,47.58,0,2045.94,True,True,False,False,False,True
0,54,118.06,1,6375.24,True,False,True,True,False,False
1,47,107.08,0,5032.76,False,False,False,True,False,False
0,14,51.67,1,723.38,False,False,False,False,True,False
0,48,50.52,1,2424.96,False,False,True,False,True,False
0,55,30.35,0,1669.25,False,False,True,False,True,False
0,29,107.7,0,3123.3,True,False,True,False,True,False
0,47,57.18,0,2687.46,False,True,False,False,False,True
0,63,77.26,0,4867.38,False,True,False,False,True,False
0,19,110.04,1,2090.76,False,False,False,False,False,False
0,9,60.81,0,547.29,False,False,True,False,False,False
1,37,100.69,0,3725.53,False,False,False,False,True,False
0,52,63.03,1,3277.56,True,False,True,False,True,False
0,57,90.09,1,5135.13,True,False,True,False,False,True
1,28,63.12,0,1767.36,False,False,True,False,False,False
0,36,59.28,1,2134.08,True,False,True,True,False,False
1,64,119.07,0,7620.48,False,False,True,False,False,True
0,18,81.23,1,1462.14,False,True,False,True,False,False
1,35,56.74,0,1985.9,True,False,False,False,True,False
1,68,45.78,1,3113.04,True,False,True,False,False,False
0,39,23.98,0,935.22,False,True,False,True,False,False
1,8,90.66,0,725.28,False,True,False,False,False,False
0,15,57.22,0,858.3,False,False,True,True,False,False
0,7,102.13,0,714.91,True,False,True,False,False,True
0,17,56.39,0,958.63,False,True,False,False,True,False
0,64,57.33,1,3669.12,False,False,True,False,False,False
1,12,97.92,1,1175.04,False,True,False,False,False,True
0,56,68.95,1,3861.2,True,False,True,False,False,False
1,46,108.49,1,4990.54,False,True,False,True,False,False
1,47,79.01,1,3713.47,False,False,True,True,False,False
0,16,44.06,1,704.96,True,True,False,False,True,False
0,69,76.83,0,5301.27,False,False,False,True,False,False
0,2,20.4,1,40.8,False,False,True,False,True,False
0,54,51.24,0,2766.96,True,False,True,False,True,False
1,27,40.8,1,1101.6,False,True,False,False,False,True
0,31,85.42,0,2648.02,True,False,True,False,True,False
1,41,33.6,0,1377.6,True,False,False,False,False,True
0,36,49.01,0,1764.36,False,False,False,False,False,False
0,47,53.13,0,2497.11,False,True,False,True,False,False
0,43,20.33,0,874.19,False,True,False,True,False,False
0,65,24.68,1,1604.2,False,False,True,True,False,False
1,50,51.11,0,2555.5,True,True,False,False,True,False
1,1,42.24,0,42.24,False,False,False,False,False,True
0,57,31.69,0,1806.33,True,False,False,False,False,True
1,16,35.42,0,566.72,False,False,True,False,False,True
1,28,103.55,0,2899.4,False,False,False,False,True,False
0,22,88.33,0,1943.26,False,True,False,True,False,False
0,41,68.41,0,2804.81,True,False,True,True,False,False
1,19,110.89,0,2106.91,False,False,True,False,False,True
1,50,22.96,0,1148.0,False,False,True,False,True,False
1,59,54.49,1,3214.91,False,True,False,True,False,False
1,69,102.34,0,7061.46,False,False,True,False,True,False
0,34,82.83,0,2816.22,True,False,True,False,False,False
0,39,118.17,0,4608.63,False,False,False,False,False,False
1,7,114.45,0,801.15,True,False,False,False,True,False
0,52,36.99,0,1923.48,True,False,True,False,False,False
1,60,117.2,0,7032.0,True,True,False,True,False,False
1,52,114.55,1,5956.6,True,True,False,False,False,True
0,24,57.36,0,1376.64,True,True,False,False,True,False
1,26,118.29,0,3075.54,True,True,False,False,False,False
1,10,23.58,0,235.8,False,False,False,False,False,True
0,17,86.08,0,1463.36,True,True,False,True,False,False
0,2,46.61,0,93.22,True,True,False,True,False,False
1,27,32.95,0,889.65,True,False,True,False,True,False
1,71,77.75,1,5520.25,False,True,False,False,False,True
0,48,50.64,0,2430.72,False,True,False,True,False,False
1,9,86.68,0,780.12,True,True,False,False,True,False
1,23,74.0,1,1702.0,False,True,False,False,False,False
0,71,59.26,0,4207.46,True,False,False,False,False,True
0,27,38.18,0,1030.86,True,False,True,True,False,False
0,71,80.13,0,5689.23,False,False,False,False,False,False
0,43,102.92,0,4425.56,True,False,True,False,False,True
0,7,80.0,1,560.0,False,False,True,False,False,True
0,63,81.05,0,5106.15,False,False,True,False,False,True
1,44,71.18,0,3131.92,True,False,True,True,False,False
1,39,58.82,1,2293.98,True,False,False,False,False,True
0,40,65.75,0,2630.0,False,False,True,False,False,False
0,7,118.95,0,832.65,True,True,False,True,False,False
1,70,94.97,0,6647.9,True,True,False,False,False,True
1,25,63.06,1,1576.5,True,False,True,False,False,False
1,59,65.73,0,3878.07,False,True,False,True,False,False
0,13,69.96,0,909.48,False,True,False,False,False,True
0,62,85.93,0,5327.66,True,False,True,False,True,False
1,8,66.6,0,532.8,False,False,True,False,True,False
0,45,88.62,1,3987.9,False,False,True,False,False,True
0,18,52.92,0,952.56,False,False,False,False,True,False
0,60,61.06,1,3663.6,False,False,True,True,False,False
1,60,106.41,0,6384.6,False,False,True,False,False,True
1,2,52.89,1,105.78,True,False,False,False,False,False
0,66,116.44,0,7685.04,True,True,False,False,True,False
0,14,37.25,0,521.5,True,False,False,False,False,True
0,48,44.17,1,2120.16,False,True,False,True,False,False
0,56,66.37,1,3716.72,False,False,False,False,False,True
0,12,99.74,0,1196.88,True,False,True,False,False,False
1,55,93.16,0,5123.8,False,False,False,False,False,False
0,28,37.45,0,1048.6,True,False,True,False,False,True
0,4,43.67,0,174.68,True,True,False,False,False,True
0,36,77.53,0,2791.08,True,False,True,False,False,True
1,50,49.52,0,2476.0,False,False,False,False,False,True
1,3,62.23,0,186.69,False,False,False,True,False,False
0,1,68.66,0,68.66,True,True,False,False,False,True
1,17,79.42,0,1350.14,True,False,True,True,False,False
1,71,45.11,1,3202.81,True,True,False,False,False,True
1,62,36.31,0,2251.22,True,False,True,True,False,False
1,48,59.86,0,2873.28,False,False,True,False,False,False
1,62,28.2,1,1748.4,False,True,False,False,True,False
1,69,72.68,0,5014.92,True,True,False,False,False,True
0,19,103.96,0,1975.24,True,False,True,False,False,True
1,34,31.9,0,1084.6,False,True,False,False,False,False
1,49,31.27,0,1532.23,False,False,True,False,True,False
0,47,28.02,0,1316.94,True,True,False,False,False,False
0,50,104.79,0,5239.5,True,True,False,False,False,False
0,26,28.07,1,729.82,True,True,False,False,False,True
0,56,118.35,0,6627.6,False,False,False,False,False,True
1,14,55.83,1,781.62,False,True,False,False,False,False
1,25,52.88,0,1322.0,False,False,False,False,False,True
1,4,29.16,0,116.64,True,False,True,False,False,True
1,32,78.56,0,2513.92,True,False,True,False,False,True
0,65,78.59,0,5108.35,False,True,False,False,True,False
1,61,69.38,1,4232.18,False,False,False,False,True,False
1,20,51.1,0,1022.0,True,False,True,False,False,True
0,10,56.86,0,568.6,False,False,False,False,False,False
1,34,52.05,0,1769.7,False,False,False,False,True,False
1,61,62.61,0,3819.21,True,False,True,False,False,False
1,27,54.18,1,1462.86,False,False,False,True,False,False
1,40,87.55,1,3502.0,True,False,False,True,False,False
0,65,49.58,1,3222.7,True,False,True,False,False,True
0,33,55.08,0,1817.64,True,True,False,False,False,False
0,68,63.55,0,4321.4,True,True,False,False,False,False
0,71,20.4,0,1448.4,True,False,False,True,False,False
0,9,69.21,0,622.89,True,True,False,False,True,False
1,16,45.58,0,729.28,True,False,True,False,False,False
1,5,25.62,1,128.1,False,False,True,False,False,False
0,23,111.1,1,2555.3,True,False,True,False,True,False
0,43,52.24,1,2246.32,True,False,False,False,False,True
0,57,62.61,0,3568.77,False,False,True,True,False,False
1,51,102.73,0,5239.23,False,False,False,False,False,False
0,13,36.68,1,476.84,False,False,False,False,False,True
1,24,105.03,0,2520.72,True,False,True,False,False,True
1,11,44.16,0,485.76,False,False,True,False,False,True
1,52,78.9,0,4102.8,True,False,False,False,True,False
1,17,88.57,1,1505.69,True,False,True,False,False,True
0,37,110.5,0,4088.5,True,True,False,False,False,False
1,13,80.76,0,1049.88,True,False,False,False,False,True
1,62,65.32,1,4049.84,False,False,False,False,False,True
0,8,77.23,0,617.84,False,False,True,False,False,True
1,56,40.21,0,2251.76,True,False,True,True,False,False
1,70,88.91,0,6223.7,True,False,False,False,False,False
1,44,38.69,0,1702.36,True,False,False,True,False,False
0,60,75.72,0,4543.2,False,False,False,True,False,False
1,41,84.76,0,3475.16,True,False,True,False,False,True
1,21,109.86,0,2307.06,True,False,False,False,False,True
0,42,65.02,0,2730.84,False,True,False,False,False,True
